Id,Response Date,clean_paraphrases,emotion,is_frustrated
89650572,2022-01-28 04:30:42,application is good for an organization.,approval,no
89756564,2022-01-30 04:04:05,application is easy to track data.,neutral,no
89756564,2022-01-30 04:04:05,application is easy to track data.,neutral,no
89756564,2022-01-30 04:04:05,application is easy to track data.,neutral,no
89950214,2022-02-02 02:24:51,application is a good business application.,admiration,no
89950214,2022-02-02 02:24:51,application is a good business application.,admiration,no
90028473,2022-02-03 04:27:25,i liked it.,love,no
90028473,2022-02-03 04:27:25,everything is good for the business.,approval,no
76620134,2021-07-04 05:59:52,application is easy to work on this.,neutral,no
76620134,2021-07-04 05:59:52,application is easy to work on this.,neutral,no
80687275,2021-09-08 01:15:19,do not send more leads.,neutral,no
76739480,2021-07-06 09:03:10,application was doing well for calling.,admiration,no
76739480,2021-07-06 09:03:10,application was doing well for calling.,admiration,no
76739480,2021-07-06 09:03:10,sometimes the calls are automatically called.,neutral,no
77226986,2021-07-14 04:44:07,i think pretty useful.,approval,no
77227635,2021-07-14 05:05:01,we are being sent positive inquires.,neutral,no
94270514,2022-04-16 02:47:59,get to know every detail about the leads.,curiosity,no
77421896,2021-07-17 07:46:44,leadsquared is the best software i have worked on.,admiration,no
77421896,2021-07-17 07:46:44,leadsquared is the best software i have worked on.,admiration,no
77421896,2021-07-17 07:46:44,application is a very user-friendly application.,approval,no
77421896,2021-07-17 07:46:44,application is a very user-friendly application.,approval,no
77421896,2021-07-17 07:46:44,application is a very user-friendly application.,approval,no
77421896,2021-07-17 07:46:44,"you have made life easy, thank you.",gratitude,no
90463678,2022-02-10 03:23:05,a good website is what good thought.,admiration,no
90534932,2022-02-11 04:03:24,application is easy to handle all the data at one place.,approval,no
90534932,2022-02-11 04:03:24,application is easy to handle all the data at one place.,approval,no
77636178,2021-07-21 03:47:03,application is a good crm tool.,admiration,no
77636178,2021-07-21 03:47:03,application is a good crm tool.,admiration,no
90637712,2022-02-13 04:28:51,everything is good.,approval,no
77823866,2021-07-24 04:03:47,application is easy to access.,approval,no
77823866,2021-07-24 04:03:47,application is easy to access.,approval,no
94303131,2022-04-17 03:54:14,excellent recording quality.,admiration,no
77865231,2021-07-25 04:13:50,"application is good to use, and better than the competitor.",admiration,no
77865231,2021-07-25 04:13:50,"application is good to use, and better than the competitor.",admiration,no
77865231,2021-07-25 04:13:50,"application is good to use, and better than the competitor.",admiration,no
77910548,2021-07-26 05:11:26,application is easy to modify as well as friendly.,neutral,no
78046898,2021-07-28 04:22:50,application is a good thing to use.,admiration,no
78046898,2021-07-28 04:22:50,application is a good thing to use.,admiration,no
94396836,2022-04-19 04:18:42,application is very easy to use.,approval,no
94396836,2022-04-19 04:18:42,application is very easy to use.,approval,no
78478414,2021-08-04 04:21:46,everything here is good.,admiration,no
79036512,2021-08-13 03:58:37,link getting created,neutral,no
81679072,2021-09-23 04:12:11,provide some quality leads.,neutral,no
78671802,2021-08-07 03:53:08,reports help to understand leads status.,neutral,no
78671802,2021-08-07 03:53:08,reports help to understand leads status.,neutral,no
79036355,2021-08-13 03:53:59,application is a good place to listen to our record.,admiration,no
79036355,2021-08-13 03:53:59,application is a good place to listen to our record.,admiration,no
94334140,2022-04-18 04:21:16,slow in working.,neutral,no
79458170,2021-08-20 04:42:03,the speed and filters are used.,neutral,no
79458170,2021-08-20 04:42:03,the speed and filters are used.,neutral,no
91484292,2022-02-27 03:58:37,there is an unstable connection in the application.,neutral,no
79759665,2021-08-25 04:57:25,everything is good.,approval,no
79908369,2021-08-27 04:40:29,data management with leadsquared is very easy.,neutral,no
79908369,2021-08-27 04:40:29,data management with leadsquared is very easy.,neutral,no
94670469,2022-04-24 05:34:24,good application.,admiration,no
94670527,2022-04-24 05:37:31,information usage application is good.,admiration,no
91871087,2022-03-05 02:41:12,the filter of activity type is what i like about leadsquared.,love,no
91871087,2022-03-05 02:41:12,the filter of activity type is what i like about leadsquared.,love,no
91871087,2022-03-05 02:41:12,the filter of activity type is what i like about leadsquared.,love,no
91871087,2022-03-05 02:41:12,before reaching the customer anything can be analyzed.,neutral,no
91871087,2022-03-05 02:41:12,"for a good experience, i would like to suggest calling short access phone logo somewhere on the panel, with the lead id of the customer trying to reach the respective missed calls.",optimism,no
91871087,2022-03-05 02:41:12,"for a good experience, i would like to suggest calling short access phone logo somewhere on the panel, with the lead id of the customer trying to reach the respective missed calls.",optimism,no
91871087,2022-03-05 02:41:12,"for a good experience, i would like to suggest calling short access phone logo somewhere on the panel, with the lead id of the customer trying to reach the respective missed calls.",optimism,no
91871087,2022-03-05 02:41:12,"for a good experience, i would like to suggest calling short access phone logo somewhere on the panel, with the lead id of the customer trying to reach the respective missed calls.",optimism,no
91871087,2022-03-05 02:41:12,"for a good experience, i would like to suggest calling short access phone logo somewhere on the panel, with the lead id of the customer trying to reach the respective missed calls.",optimism,no
88192027,2022-01-05 03:46:36,after demos meeting links are not generating and are very slow.,disappointment,yes
77501945,2021-07-19 04:50:12,we need to be trained by the leadsquared team.,desire,no
94835375,2022-04-27 01:46:56,it gets suddenly unmuted.,neutral,no
80242382,2021-09-01 04:54:38,leadsquared is user-friendly.,approval,no
80242382,2021-09-01 04:54:38,leadsquared is user-friendly.,approval,no
92762442,2022-03-21 03:57:31,this kind of lead software is easy to use and understand.,approval,no
92762442,2022-03-21 03:57:31,this kind of lead software is easy to use and understand.,approval,no
92763015,2022-03-21 04:23:12,a good follow-up application.,gratitude,no
92832027,2022-03-22 03:29:14,application was a good application.,admiration,no
92832027,2022-03-22 03:29:14,application was a good application.,admiration,no
92833611,2022-03-22 04:31:17,simple way to manage our work.,neutral,no
93031504,2022-03-25 04:20:36,good integration of other pieces of software.,admiration,no
94905441,2022-04-28 04:10:11,good application for managing clients.,admiration,no
93233910,2022-03-29 04:11:22,application is good to experience leadsquared.,joy,no
93233910,2022-03-29 04:11:22,application is good to experience leadsquared.,joy,no
93233910,2022-03-29 04:11:22,application is good to experience leadsquared.,joy,no
80402961,2021-09-03 03:26:03,the application is user-friendly.,neutral,no
80402961,2021-09-03 03:26:03,the application is user-friendly.,neutral,no
80468050,2021-09-04 01:56:12,application was good and very helpful.,gratitude,no
93373800,2022-03-31 04:22:38,audio recording and easy to review activity can be added quickly.,neutral,no
93373800,2022-03-31 04:22:38,audio recording and easy to review activity can be added quickly.,neutral,no
93441785,2022-04-01 02:38:24,application was good for us.,admiration,no
80771320,2021-09-09 04:53:28,everything we want for our work is their.,neutral,no
81065718,2021-09-14 00:06:14,help with business development.,neutral,no
93509074,2022-04-02 04:04:06,"good, need to check the margin.",admiration,no
81305108,2021-09-17 05:09:29,application is good to work on leadsquared.,admiration,no
81305108,2021-09-17 05:09:29,application is good to work on leadsquared.,admiration,no
81305108,2021-09-17 05:09:29,application is good to work on leadsquared.,admiration,no
81447785,2021-09-20 05:08:34,there is no need for physical record keeping.,neutral,no
83851325,2021-10-27 04:05:59,very slow working application.,neutral,no
84849465,2021-11-11 03:29:54,application was a good interface to use.,admiration,no
84849465,2021-11-11 03:29:54,application was a good interface to use.,admiration,no
84849465,2021-11-11 03:29:54,application was a good interface to use.,admiration,no
78613263,2021-08-06 04:37:56,poor comparison to other crm.,neutral,no
90028372,2022-02-03 04:23:58,right details were not updated.,neutral,no
86125229,2021-12-01 00:41:13,application has to be developed because application working properly.,neutral,no
86125229,2021-12-01 00:41:13,application has to be developed because application working properly.,neutral,no
86285247,2021-12-03 04:23:04,good work management.,admiration,no
78612865,2021-08-06 04:25:42,application is very easy to use.,approval,no
78612865,2021-08-06 04:25:42,application is very easy to use.,approval,no
86447304,2021-12-06 04:45:46,let us find the customers contact location.,neutral,no
81446328,2021-09-20 04:19:42,application is easy to use.,approval,no
81446328,2021-09-20 04:19:42,application is easy to use.,approval,no
76666956,2021-07-05 06:24:56,try to get quality leads.,neutral,no
77459490,2021-07-18 05:20:00,application is easy to access.,approval,no
77459490,2021-07-18 05:20:00,application is easy to access.,approval,no
76731849,2021-07-06 06:04:16,application was too slow and confusing.,confusion,yes
76868970,2021-07-08 03:36:47,the zoom link creates trust issues and poor lead action is not working for me.,disapproval,yes
76868970,2021-07-08 03:36:47,the zoom link creates trust issues and poor lead action is not working for me.,disapproval,yes
76868970,2021-07-08 03:36:47,the zoom link creates trust issues and poor lead action is not working for me.,disapproval,yes
81977054,2021-09-28 03:35:23,please join the talk time portal.,neutral,no
88115900,2022-01-04 04:22:55,application is quite professional.,admiration,no
77047084,2021-07-11 07:10:00,continue,neutral,no
82314292,2021-10-03 06:11:00,india mart query is more serious.,neutral,no
77356367,2021-07-16 03:33:57,application would be better if the digital paid leads were checked before entry.,approval,no
77356367,2021-07-16 03:33:57,application would be better if the digital paid leads were checked before entry.,approval,no
77356367,2021-07-16 03:33:57,"if you prefer a locality, application will help you allocated to the nearest center.",caring,no
77458763,2021-07-18 04:46:22,application is too much complicated.,confusion,yes
77458763,2021-07-18 04:46:22,application is too much complicated.,confusion,yes
77502894,2021-07-19 05:22:27,application is good for business.,admiration,no
90533751,2022-02-11 03:25:07,the competitor could be better.,neutral,no
83390045,2021-10-20 04:18:05,"if you want to make application more simple and smart, you have to press many of the buttons.",neutral,no
83390045,2021-10-20 04:18:05,"if you want to make application more simple and smart, you have to press many of the buttons.",neutral,no
83694261,2021-10-25 05:24:48,application is a good platform to find leads.,admiration,no
83694261,2021-10-25 05:24:48,application is a good platform to find leads.,admiration,no
83925697,2021-10-28 03:54:36,i like working through leadsquared.,love,no
83925697,2021-10-28 03:54:36,i like working through leadsquared.,love,no
88000327,2022-01-02 05:30:08,application is a good way to handle leads.,admiration,no
88000327,2022-01-02 05:30:08,application is a good way to handle leads.,admiration,no
88000327,2022-01-02 05:30:08,i would like to suggest that reports can have malfunction in details and numbers.,optimism,no
88042243,2022-01-03 05:22:49,application is easy to access.,approval,no
88042243,2022-01-03 05:22:49,application is easy to access.,approval,no
84232889,2021-11-02 04:33:16,our working speed needs some changes to increase.,approval,no
88193677,2022-01-05 04:38:07,good software to manage leads.,admiration,no
78112194,2021-07-29 03:39:58,application would be better if application was possible.,neutral,no
78112194,2021-07-29 03:39:58,application would be better if application was possible.,neutral,no
84233445,2021-11-02 04:52:47,"if used correctly, application is a good application.",admiration,no
84233445,2021-11-02 04:52:47,"if used correctly, application is a good application.",admiration,no
84374342,2021-11-04 00:13:45,application is an easy application for work.,neutral,no
84374342,2021-11-04 00:13:45,application is an easy application for work.,neutral,no
84374342,2021-11-04 00:13:45,application is an easy application for work.,neutral,no
82310969,2021-10-03 03:25:49,sitting one place leads to more lead.,approval,no
82310969,2021-10-03 03:25:49,sitting one place leads to more lead.,approval,no
78408553,2021-08-03 05:08:41,slow loading is always the case.,neutral,no
78408553,2021-08-03 05:08:41,the email campaigns were cloned.,neutral,no
88643656,2022-01-12 04:07:41,"application is easy to find leads and at which stage they are at, and good to use.",neutral,no
88643656,2022-01-12 04:07:41,"application is easy to find leads and at which stage they are at, and good to use.",neutral,no
88643656,2022-01-12 04:07:41,"application is easy to find leads and at which stage they are at, and good to use.",neutral,no
84920541,2021-11-12 02:52:31,application is easy to use.,approval,no
84920541,2021-11-12 02:52:31,application is easy to use.,approval,no
84920541,2021-11-12 02:52:31,i like a lot.,love,no
76439793,2021-07-01 05:03:51,there was a feature of missed calls.,neutral,no
76439793,2021-07-01 05:03:51,there was a feature of missed calls.,neutral,no
76439793,2021-07-01 05:03:51,please bring it back.,neutral,no
76439793,2021-07-01 05:03:51,"whenever the lead tries to call us back to the system number, we used to get to know through the activity of missed calls.",neutral,no
76439793,2021-07-01 05:03:51,"whenever the lead tries to call us back to the system number, we used to get to know through the activity of missed calls.",neutral,no
76439793,2021-07-01 05:03:51,"whenever the lead tries to call us back to the system number, we used to get to know through the activity of missed calls.",neutral,no
76439793,2021-07-01 05:03:51,"whenever the lead tries to call us back to the system number, we used to get to know through the activity of missed calls.",neutral,no
76439793,2021-07-01 05:03:51,"as we are not getting that feature, we are simply changing the stage and not knowing if application was a potential lead or not, and we have to call from a personal number as well.",confusion,yes
76439793,2021-07-01 05:03:51,"as we are not getting that feature, we are simply changing the stage and not knowing if application was a potential lead or not, and we have to call from a personal number as well.",confusion,yes
76439793,2021-07-01 05:03:51,"as we are not getting that feature, we are simply changing the stage and not knowing if application was a potential lead or not, and we have to call from a personal number as well.",confusion,yes
76439793,2021-07-01 05:03:51,"as we are not getting that feature, we are simply changing the stage and not knowing if application was a potential lead or not, and we have to call from a personal number as well.",confusion,yes
76439793,2021-07-01 05:03:51,we want to share our number.,approval,no
76439793,2021-07-01 05:03:51,the user gave a call back.,neutral,no
76938956,2021-07-09 04:47:07,email reminders are not sent on time.,neutral,no
93906470,2022-04-09 00:56:00,application is the best crm software ever.,admiration,no
93906470,2022-04-09 00:56:00,application is the best crm software ever.,admiration,no
78613435,2021-08-06 04:43:01,"the old version was good, but the new version is longer.",approval,no
85076500,2021-11-15 04:28:38,application was good and genuine.,admiration,no
87460561,2021-12-22 04:22:19,sync and modified leads are not restarting soon.,approval,no
87460561,2021-12-22 04:22:19,sync and modified leads are not restarting soon.,approval,no
78113301,2021-07-29 04:22:25,direct calling options are not available.,disapproval,yes
89002132,2022-01-18 04:59:05,enough good.,admiration,no
78753011,2021-08-09 03:10:15,"sometimes there is an issue with the call recording, and application keeps loading.",neutral,no
78753011,2021-08-09 03:10:15,"sometimes there is an issue with the call recording, and application keeps loading.",neutral,no
78753011,2021-08-09 03:10:15,"sometimes there is an issue with the call recording, and application keeps loading.",neutral,no
78753011,2021-08-09 03:10:15,"sometimes there is an issue with the call recording, and application keeps loading.",neutral,no
78756182,2021-08-09 04:54:14,there are a lot of issues for the poor.,sadness,yes
78756803,2021-08-09 05:13:06,policy and surrender value are fund values.,neutral,no
85616873,2021-11-23 04:20:26,good working.,admiration,no
82126872,2021-09-30 04:21:48,call time should show.,neutral,no
85877449,2021-11-27 03:38:22,application is easy to pay for customers.,approval,no
85965008,2021-11-29 04:28:25,keep up the good work.,admiration,no
79036545,2021-08-13 03:59:41,your application is done quickly.,neutral,no
79036545,2021-08-13 03:59:41,application takes too long to load the sign.,neutral,no
79036545,2021-08-13 03:59:41,application takes too long to load the sign.,neutral,no
89362619,2022-01-24 03:38:13,everything is on track.,neutral,no
81604556,2021-09-22 04:00:52,proper training videos should be used more efficiently.,neutral,no
79095508,2021-08-14 03:11:33,application is easy to make uploading activity.,neutral,no
79095508,2021-08-14 03:11:33,application is easy to make uploading activity.,neutral,no
79137434,2021-08-15 04:56:01,there are a lot of bugs.,neutral,no
86397625,2021-12-05 02:53:57,tracking and records are good.,admiration,no
86397625,2021-12-05 02:53:57,tracking and records are good.,admiration,no
79140236,2021-08-15 07:16:39,application is helpful to remember things.,neutral,no
88567314,2022-01-11 04:36:36,there is no single window for lead update.,neutral,no
88567314,2022-01-11 04:36:36,the expected time of closing is entered.,excitement,no
88567314,2022-01-11 04:36:36,"if lead updated from nego, application show up in the funnel.",neutral,no
88567314,2022-01-11 04:36:36,"if lead updated from nego, application show up in the funnel.",neutral,no
88567314,2022-01-11 04:36:36,"if lead updated from nego, application show up in the funnel.",neutral,no
88567314,2022-01-11 04:36:36,the process for updating one lead was too cumbersome.,neutral,no
88567314,2022-01-11 04:36:36,the process for updating one lead was too cumbersome.,neutral,no
79390887,2021-08-19 04:37:18,there are issues with meeting confirmation.,neutral,no
79390732,2021-08-19 04:32:03,sales engagement is a problem.,disappointment,yes
79391273,2021-08-19 04:50:32,"every time application asks a task after the call, irritating.",annoyance,yes
79391273,2021-08-19 04:50:32,"every time application asks a task after the call, irritating.",annoyance,yes
79391273,2021-08-19 04:50:32,"every time application asks a task after the call, irritating.",annoyance,yes
86846296,2021-12-12 04:23:30,the user interface is very good.,admiration,no
89715554,2022-01-29 04:26:35,application is good for following up.,approval,no
85616071,2021-11-23 03:58:39,application is a good crm page.,admiration,no
85616071,2021-11-23 03:58:39,application is a good crm page.,admiration,no
86885055,2021-12-13 04:08:01,application is very safe.,approval,no
78477194,2021-08-04 03:45:29,the application stores all the information and uses it according to what we want to do.,desire,no
78477194,2021-08-04 03:45:29,the application stores all the information and uses it according to what we want to do.,desire,no
91810501,2022-03-04 04:22:10,all permission is access.,neutral,no
91810501,2022-03-04 04:22:10,all permission is access.,neutral,no
79614753,2021-08-23 05:19:07,not working correctly and getting hanged up.,disappointment,yes
90028531,2022-02-03 04:29:30,application is a little slow to upgrade.,realization,no
87394420,2021-12-21 04:24:13,application is very user-friendly.,approval,no
87394420,2021-12-21 04:24:13,application is very user-friendly.,approval,no
88403216,2022-01-08 02:55:10,"good, but need more feasibility to complete the process.",admiration,no
87394841,2021-12-21 04:39:34,"all good, knowlarity, reports, filters, history, sales and revenue, and many more user-friendly options are available.",approval,no
87394841,2021-12-21 04:39:34,"all good, knowlarity, reports, filters, history, sales and revenue, and many more user-friendly options are available.",approval,no
87394841,2021-12-21 04:39:34,"all good, knowlarity, reports, filters, history, sales and revenue, and many more user-friendly options are available.",approval,no
91185767,2022-02-22 09:52:08,sometimes facing an issue.,neutral,no
87522812,2021-12-23 03:50:00,cannot see the leads that are pulled out.,neutral,no
79758931,2021-08-25 04:33:50,application was very slow and not secured.,disapproval,yes
79829138,2021-08-26 04:04:43,the functions need to be increased.,approval,no
79829138,2021-08-26 04:04:43,sometimes very poor.,sadness,yes
79829138,2021-08-26 04:04:43,"on this interface, call time and connected are not visible.",neutral,no
79829138,2021-08-26 04:04:43,"on this interface, call time and connected are not visible.",neutral,no
79829138,2021-08-26 04:04:43,"on this interface, call time and connected are not visible.",neutral,no
79829138,2021-08-26 04:04:43,we are supposed to know what we are talking about.,neutral,no
79829138,2021-08-26 04:04:43,application is a shit site.,disgust,yes
79829138,2021-08-26 04:04:43,application is a shit site.,disgust,yes
76513732,2021-07-02 05:57:36,there is more visualization and easy filtering.,neutral,no
76513732,2021-07-02 05:57:36,there is more visualization and easy filtering.,neutral,no
79830097,2021-08-26 04:30:26,follow-up can be better.,optimism,no
87695155,2021-12-27 04:54:57,"one suggestion, while we add activity with comment, downside of right corner there will be a save option, by fault and many times my self i have clicked cancel option instead of save, if possible could you team please rearrange the layout",neutral,no
87695155,2021-12-27 04:54:57,"one suggestion, while we add activity with comment, downside of right corner there will be a save option, by fault and many times my self i have clicked cancel option instead of save, if possible could you team please rearrange the layout",neutral,no
87755140,2021-12-28 04:49:30,the software is good.,admiration,no
87872199,2021-12-30 04:36:35,application is a good way to manage your day.,admiration,no
84851283,2021-11-11 04:26:06,application needs more speed in processes.,neutral,no
84851283,2021-11-11 04:26:06,application needs more speed in processes.,neutral,no
87926240,2021-12-31 03:59:14,thanks for arranging the data.,gratitude,no
87927085,2021-12-31 04:32:09,good application.,admiration,no
91484017,2022-02-27 03:43:13,leadsquared is very slow.,neutral,no
82053853,2021-09-29 04:19:39,allow me to check the call report summary.,neutral,no
91910895,2022-03-06 04:23:40,there are features of valid invalid number.,neutral,no
92023514,2022-03-08 04:28:39,sometimes the show work out.,neutral,no
92023657,2022-03-08 04:33:14,it can be done on one click.,neutral,no
88717863,2022-01-13 04:48:16,application is good to remind everything.,gratitude,no
78901037,2021-08-11 04:56:06,application work the way application should.,neutral,no
78901037,2021-08-11 04:56:06,application work the way application should.,neutral,no
92023944,2022-03-08 04:42:59,there are several things that need to be improved.,optimism,no
92157603,2022-03-10 03:14:14,traveling distance is never ok.,approval,no
88786681,2022-01-14 04:55:03,there is always a need for change and the application takes care of it.,approval,no
92226181,2022-03-11 04:16:36,not working correctly.,disappointment,yes
80156435,2021-08-31 05:01:05,time submit kane ke poor document uploading.,neutral,no
92362569,2022-03-14 03:34:37,customer experience calls that are not working are still being received.,disappointment,yes
92362569,2022-03-14 03:34:37,customer experience calls that are not working are still being received.,disappointment,yes
92362569,2022-03-14 03:34:37,customer experience calls that are not working are still being received.,disappointment,yes
88931833,2022-01-17 04:57:06,factors for enhancing the sales and conversion are provided by good experience and ai.,gratitude,no
89001688,2022-01-18 04:44:02,"application is perfect, but seems there are more keys that we have to operate, make application more handy, and options must be reflected on the same screen.",approval,no
89001688,2022-01-18 04:44:02,"application is perfect, but seems there are more keys that we have to operate, make application more handy, and options must be reflected on the same screen.",approval,no
90821524,2022-02-16 03:52:42,customer details and follow-up notifications.,neutral,no
92503803,2022-03-16 03:59:49,the part is poor.,sadness,yes
92569023,2022-03-17 04:14:36,many things.,neutral,no
92569023,2022-03-17 04:14:36,there was too much confusion while working on it.,confusion,yes
92632679,2022-03-18 03:45:28,payment updates have a lag.,neutral,no
92632679,2022-03-18 03:45:28,payment updates have a lag.,neutral,no
92689963,2022-03-19 04:05:53,"sometimes it was stuck, please fix it.",caring,no
80242257,2021-09-01 04:52:03,not able to get call time after the sun goes down.,neutral,no
92288686,2022-03-12 04:00:59,good idea and application.,admiration,no
92288686,2022-03-12 04:00:59,"if you clear the issues, i will give you a number to call.",neutral,no
92726329,2022-03-20 04:30:10,sometimes cloud calling work right.,neutral,no
92726329,2022-03-20 04:30:10,sometimes cloud calling work right.,neutral,no
92726329,2022-03-20 04:30:10,sometimes cloud calling work right.,neutral,no
92724425,2022-03-20 02:34:47,the co hired is not generating.,disapproval,yes
80242842,2021-09-01 05:06:09,the rate will be improvised.,neutral,no
92762536,2022-03-21 04:01:20,the features are not good.,disapproval,yes
80326652,2021-09-02 04:21:03,application is to increase the process.,neutral,no
92900204,2022-03-23 04:02:58,i rate its working slow because of that.,neutral,no
89322970,2022-01-23 04:41:27,all activities are enjoyable.,joy,no
89362306,2022-01-24 03:27:39,"leadsquared is a good application, but there are some problems that need to be solved.",admiration,no
89362306,2022-01-24 03:27:39,"leadsquared is a good application, but there are some problems that need to be solved.",admiration,no
89362306,2022-01-24 03:27:39,"leadsquared is a good application, but there are some problems that need to be solved.",admiration,no
93088531,2022-03-26 03:42:53,leadsquared is too slow.,neutral,no
80401410,2021-09-03 02:41:39,the application is very slow.,disappointment,yes
89363199,2022-01-24 03:58:14,application was a very good application.,admiration,no
89363199,2022-01-24 03:58:14,application was a very good application.,admiration,no
89437101,2022-01-25 02:41:56,application is similar to a bible.,neutral,no
89650530,2022-01-28 04:29:35,application is good for work.,admiration,no
89650530,2022-01-28 04:29:35,application is good for work.,admiration,no
80513889,2021-09-05 03:49:03,the application interface is poor.,disapproval,yes
93373744,2022-03-31 04:20:47,application takes more time to login if you keep on sign out.,realization,no
93373744,2022-03-31 04:20:47,application takes more time to login if you keep on sign out.,realization,no
89953757,2022-02-02 04:02:55,something went wrong.,disappointment,yes
87523589,2021-12-23 04:17:46,some features should be improved.,optimism,no
77000378,2021-07-10 05:03:56,updating leads is a problem.,neutral,no
77000378,2021-07-10 05:03:56,updating leads is a problem.,neutral,no
84847887,2021-11-11 02:46:12,all leads are not organic.,disapproval,yes
80843810,2021-09-10 03:18:45,"many features are good enough to manage leads, but often they are pursuing error.",approval,no
80843810,2021-09-10 03:18:45,"many features are good enough to manage leads, but often they are pursuing error.",approval,no
93445483,2022-04-01 04:38:21,"if we see all the details below the first page, application will be good.",approval,no
78478380,2021-08-04 04:20:41,application was very comfortable to use.,approval,no
78478380,2021-08-04 04:20:41,application was very comfortable to use.,approval,no
77228258,2021-07-14 05:23:54,inbound calls cannot identify who is calling because of voice distortion in the middle of the calls.,neutral,no
77228258,2021-07-14 05:23:54,inbound calls cannot identify who is calling because of voice distortion in the middle of the calls.,neutral,no
77228258,2021-07-14 05:23:54,inbound calls cannot identify who is calling because of voice distortion in the middle of the calls.,neutral,no
77228258,2021-07-14 05:23:54,inbound calls cannot identify who is calling because of voice distortion in the middle of the calls.,neutral,no
93508186,2022-04-02 03:29:49,excellent experience in leadsquared.,admiration,no
93508186,2022-04-02 03:29:49,excellent experience in leadsquared.,admiration,no
93792169,2022-04-07 04:17:04,application is easy to use.,approval,no
93792169,2022-04-07 04:17:04,application is easy to use.,approval,no
80913958,2021-09-11 05:04:32,there is a bit of faster processing speed.,neutral,no
76442176,2021-07-01 05:57:18,application is very user-friendly and organized.,approval,no
76442176,2021-07-01 05:57:18,application is very user-friendly and organized.,approval,no
76571351,2021-07-03 03:13:08,the interface is user-friendly.,neutral,no
76571351,2021-07-03 03:13:08,the interface is user-friendly.,neutral,no
76571351,2021-07-03 03:13:08,i really recommend.,approval,no
76730387,2021-07-06 05:22:13,there is a glance of information.,neutral,no
91483099,2022-02-27 02:57:18,the leads near me are auto call logging.,neutral,no
91483099,2022-02-27 02:57:18,the leads near me are auto call logging.,neutral,no
77835100,2021-07-24 11:08:02,good software for sales.,admiration,no
78046911,2021-07-28 04:23:06,a good crm tool.,admiration,no
94111290,2022-04-13 04:23:28,was given instead of being in hurry.,neutral,no
94138189,2022-04-13 15:21:42,i have to explain with stars.,neutral,no
81076804,2021-09-14 04:10:16,i am not getting reminders on time because i am lagging a lot of pages.,neutral,no
79097080,2021-08-14 04:14:53,application is easy to use and a good software.,approval,no
79097080,2021-08-14 04:14:53,application is easy to use and a good software.,approval,no
79097410,2021-08-14 04:27:27,application was easy to work on it.,neutral,no
79097410,2021-08-14 04:27:27,application was easy to work on it.,neutral,no
79097739,2021-08-14 04:41:18,everything is going to be okay.,optimism,no
81079838,2021-09-14 05:44:29,there should be a guide.,neutral,no
79758328,2021-08-25 04:16:19,application was a great experience.,admiration,no
79758328,2021-08-25 04:16:19,application was a great experience.,admiration,no
79827490,2021-08-26 03:19:54,application is a perfect method to use.,neutral,no
79827490,2021-08-26 03:19:54,application is a perfect method to use.,neutral,no
79979128,2021-08-28 04:13:47,sometimes application work.,neutral,no
79979128,2021-08-28 04:13:47,sometimes application work.,neutral,no
80154257,2021-08-31 04:03:12,good and simple.,admiration,no
80238815,2021-09-01 03:24:05,application is good for data keeping.,approval,no
80238815,2021-09-01 03:24:05,application is good for data keeping.,approval,no
77701791,2021-07-22 03:47:12,the tasks are not updated on time.,neutral,no
77701791,2021-07-22 03:47:12,the tasks are not updated on time.,neutral,no
77701791,2021-07-22 03:47:12,does not change stages on time.,realization,no
94271302,2022-04-16 03:24:32,slow please improve.,caring,no
80954151,2021-09-12 05:16:24,i am happy to use this application.,joy,no
80954151,2021-09-12 05:16:24,i am happy to use this application.,joy,no
81679942,2021-09-23 04:39:54,application was a good one for follow-up.,admiration,no
81679942,2021-09-23 04:39:54,application was a good one for follow-up.,admiration,no
81896354,2021-09-27 03:19:36,a few details are needed for an extremely flexible product.,neutral,no
81899901,2021-09-27 05:18:19,thank you for the good software.,admiration,no
94331655,2022-04-18 02:32:34,i am happy with all the features.,joy,no
88786266,2022-01-14 04:39:14,good work.,admiration,no
89757103,2022-01-30 04:27:59,application was easy to use and good.,approval,no
89757103,2022-01-30 04:27:59,application was easy to use and good.,approval,no
87999398,2022-01-02 04:43:11,good work but not much time.,gratitude,no
88000062,2022-01-02 05:17:52,i only see it if i am not losing my lead or pulled out.,realization,no
94463737,2022-04-20 04:20:46,everything is easy to work on.,neutral,no
88446348,2022-01-09 04:40:32,sometimes application is hard to understand.,confusion,yes
89281759,2022-01-22 04:05:39,application is very easy to use.,approval,no
89281759,2022-01-22 04:05:39,application is very easy to use.,approval,no
91524616,2022-02-28 04:41:34,application was good and helpful.,gratitude,no
89716459,2022-01-29 05:08:00,the details are easy to provide to the employee.,neutral,no
94583629,2022-04-22 04:04:04,lead management wants to do work.,neutral,no
94583629,2022-04-22 04:04:04,lead management wants to do work.,neutral,no
89879657,2022-02-01 04:35:25,the recording facility might affect the proficiency and productive of the task.,neutral,no
89879657,2022-02-01 04:35:25,the recording facility might affect the proficiency and productive of the task.,neutral,no
90028178,2022-02-03 04:18:04,information about the customer experience.,neutral,no
90028178,2022-02-03 04:18:04,information about the customer experience.,neutral,no
90029822,2022-02-03 05:12:43,the user interface is in compliance with the job profile.,neutral,no
